RESP,ABP1,ABP2,ABP3,SPO2,HR,PULSE,ALARM
22,125,191,85,100,79,79,FALSE
20,125,190,84,100,79,78,FALSE
20,125,190,84,100,79,78,FALSE
20,125,190,84,100,78,77,FALSE
19,125,190,84,100,78,77,FALSE
19,125,190,84,100,78,77,FALSE
19,125,191,84,100,78,77,FALSE
20,124,190,84,100,77,77,FALSE
20,124,190,84,100,77,77,FALSE
20,124,190,84,100,77,77,FALSE
19,124,190,83,100,77,77,FALSE
19,124,190,83,100,77,77,FALSE
19,123,190,83,100,77,76,FALSE
19,123,189,83,100,77,76,FALSE
19,123,189,83,100,77,76,FALSE
19,123,189,83,100,76,76,FALSE
19,123,189,83,100,76,76,FALSE
19,123,189,82,100,76,75,FALSE
19,123,189,83,100,76,75,FALSE
19,123,189,83,100,76,75,FALSE
19,123,189,83,100,76,76,FALSE
19,123,189,83,100,76,76,FALSE
19,123,189,83,100,76,76,FALSE
21,123,189,83,100,76,76,FALSE
20,123,189,83,100,76,76,FALSE
22,123,189,83,100,76,76,FALSE
25,123,189,83,100,76,76,FALSE
24,124,189,83,100,76,76,FALSE
25,124,190,83,100,76,77,FALSE
26,124,190,83,100,77,77,FALSE
26,124,190,83,100,77,77,FALSE
26,124,190,83,100,77,77,FALSE
26,124,190,83,100,77,77,FALSE
26,124,190,83,100,77,77,FALSE
27,124,190,83,100,77,77,FALSE
31,124,190,83,100,78,76,FALSE
30,124,190,83,100,78,76,FALSE
32,124,190,83,100,77,76,FALSE
32,124,190,83,100,77,76,FALSE
32,124,190,83,100,76,76,FALSE
32,125,190,84,100,76,76,FALSE
27,125,189,84,100,76,76,FALSE
27,126,190,85,100,78,77,FALSE
25,127,191,86,100,78,79,FALSE
25,127,191,86,100,80,81,FALSE
25,127,192,87,100,80,83,FALSE
23,127,192,86,100,83,83,FALSE
23,126,191,86,100,83,83,FALSE
23,125,191,85,100,83,83,FALSE
23,125,190,85,100,83,83,FALSE
22,124,190,84,100,83,82,FALSE
22,124,189,84,100,83,81,FALSE
22,124,190,84,100,82,78,FALSE
25,124,189,83,100,82,77,FALSE
24,124,189,84,100,78,76,FALSE
23,124,190,84,100,78,76,FALSE
22,124,190,83,100,76,76,FALSE
22,124,190,83,100,76,76,FALSE
22,124,190,83,100,76,76,FALSE
21,124,190,83,100,76,76,FALSE
21,123,190,83,100,76,76,FALSE
21,123,190,83,100,76,76,FALSE
22,123,190,83,100,76,75,FALSE
22,123,190,83,100,76,75,FALSE
22,123,190,83,100,76,75,FALSE
22,123,190,83,100,76,75,FALSE
21,123,190,83,100,75,75,FALSE
21,123,190,83,100,75,75,FALSE
22,123,190,83,100,75,75,FALSE
25,123,190,83,100,75,75,FALSE
24,124,190,83,100,75,75,FALSE
23,124,190,83,100,75,75,FALSE
24,124,190,83,100,76,76,FALSE
24,124,190,83,99,76,76,FALSE
24,124,190,83,99,76,77,FALSE
22,124,190,83,100,76,77,FALSE
22,124,191,83,100,77,77,FALSE
22,124,190,83,100,77,77,FALSE
22,124,190,83,100,77,77,FALSE
22,124,190,83,100,77,77,FALSE
22,124,190,83,100,77,76,FALSE
22,124,190,83,100,77,75,FALSE
22,124,190,83,100,77,75,FALSE
22,124,191,83,100,76,75,FALSE
22,124,190,83,100,76,75,FALSE
22,124,191,83,100,76,75,FALSE
22,124,191,83,100,76,75,FALSE
22,124,190,83,100,76,76,FALSE
22,125,191,83,100,76,76,FALSE
22,125,191,84,100,77,76,FALSE
21,125,191,84,100,77,77,FALSE
21,125,191,84,100,77,77,FALSE
21,124,191,84,100,77,78,FALSE
19,124,191,83,100,78,78,FALSE
19,124,190,83,100,78,78,FALSE
20,124,190,83,100,78,77,FALSE
22,124,190,83,100,78,77,FALSE
21,124,190,83,100,78,77,FALSE
23,124,190,83,100,78,77,FALSE
26,124,189,83,100,78,77,FALSE
25,124,189,83,100,78,77,FALSE
24,123,190,83,99,77,77,FALSE
26,123,189,83,99,77,77,FALSE
26,123,189,83,99,77,77,FALSE
27,123,189,83,99,77,77,FALSE
31,123,189,83,99,77,77,FALSE
30,123,189,83,99,77,77,FALSE
32,123,190,83,99,77,77,FALSE
36,123,189,83,99,77,77,FALSE
36,123,189,83,99,77,77,FALSE
35,123,189,83,99,77,77,FALSE
34,123,189,82,99,77,77,FALSE
33,122,189,82,99,77,77,FALSE
32,122,189,82,99,77,76,FALSE
26,122,189,82,99,77,76,FALSE
26,121,189,81,99,76,74,FALSE
26,121,188,81,99,76,74,FALSE
26,121,188,81,99,75,74,FALSE
25,121,188,81,99,75,73,FALSE
24,121,188,81,99,74,73,FALSE
26,122,188,81,99,74,73,FALSE
26,122,188,82,99,74,73,FALSE
26,122,188,82,100,74,74,FALSE
26,122,188,82,100,74,75,FALSE
26,122,188,82,100,75,75,FALSE
25,122,189,82,100,75,75,FALSE
25,122,189,82,100,75,75,FALSE
25,122,189,82,100,75,75,FALSE
25,122,189,82,100,75,75,FALSE
22,122,189,82,100,75,75,FALSE
22,122,189,82,99,75,75,FALSE
22,122,189,82,99,75,75,FALSE
26,122,189,82,99,75,75,FALSE
26,122,189,82,99,75,75,FALSE
26,122,189,82,99,75,75,FALSE
25,122,189,82,99,75,75,FALSE
25,122,189,82,99,75,75,FALSE
24,122,189,82,99,75,75,FALSE
26,122,189,82,99,75,75,FALSE
29,122,189,82,99,75,75,FALSE
28,122,189,82,99,75,74,FALSE
26,122,189,82,99,75,74,FALSE
26,122,188,82,99,75,74,FALSE
26,122,189,82,99,75,74,FALSE
26,122,188,82,99,75,74,FALSE
30,122,188,82,99,75,74,FALSE
29,122,188,82,99,74,74,FALSE
30,122,188,82,99,74,74,FALSE
30,122,188,82,99,74,74,FALSE
30,122,188,82,99,74,74,FALSE
30,122,189,82,99,74,74,FALSE
30,122,189,82,99,74,74,FALSE
30,122,189,82,99,75,74,FALSE
30,122,189,82,99,75,74,FALSE
26,122,189,82,100,75,74,FALSE
26,122,189,82,100,75,74,FALSE
26,122,189,82,100,75,74,FALSE
25,122,189,82,99,75,74,FALSE
25,122,189,82,99,75,74,FALSE
23,122,189,82,99,75,74,FALSE
23,122,188,82,99,75,74,FALSE
23,122,188,82,99,75,74,FALSE
26,122,188,82,99,75,74,FALSE
26,122,188,82,99,75,74,FALSE
26,122,188,82,99,75,74,FALSE
26,123,188,82,99,75,75,FALSE
26,122,188,82,99,75,75,FALSE
25,122,189,82,99,76,75,FALSE
28,122,188,82,99,76,77,FALSE
28,122,188,82,99,76,77,FALSE
28,122,188,82,99,76,77,FALSE
28,122,188,82,99,76,77,FALSE
28,123,189,82,99,76,77,FALSE
28,123,189,82,99,77,76,FALSE
28,124,189,82,99,77,76,FALSE
28,122,187,84,99,77,76,FALSE
28,122,189,83,99,77,76,FALSE
26,121,188,82,99,78,76,FALSE
26,121,187,82,99,78,77,FALSE
26,121,187,82,99,75,77,FALSE
26,121,187,82,99,75,77,FALSE
26,121,187,82,99,75,77,FALSE
26,121,187,81,100,75,77,FALSE
23,121,187,81,100,74,77,FALSE
23,121,187,81,100,74,77,FALSE
23,121,187,81,100,74,74,FALSE
22,121,187,82,100,74,74,FALSE
22,122,187,82,100,72,74,FALSE
21,122,187,82,100,72,74,FALSE
21,122,188,82,100,74,74,FALSE
21,123,188,82,100,74,74,FALSE
20,123,188,82,100,75,75,FALSE
20,123,189,83,100,75,76,FALSE
21,123,189,83,100,75,76,FALSE
21,123,188,83,100,75,76,FALSE
21,122,189,83,100,76,76,FALSE
21,122,188,82,100,76,76,FALSE
21,121,188,82,100,76,76,FALSE
21,121,188,81,100,76,75,FALSE
21,121,188,81,100,75,74,FALSE
21,120,187,81,100,75,74,FALSE
21,120,187,81,100,74,72,FALSE
20,120,187,81,100,74,72,FALSE
20,120,187,81,100,73,72,FALSE
20,120,187,81,100,73,72,FALSE
20,120,187,81,100,73,72,FALSE
20,120,187,81,100,72,72,FALSE
20,120,187,81,100,72,72,FALSE
21,120,186,81,100,72,72,FALSE
23,120,186,81,100,72,72,FALSE
22,120,186,81,100,73,72,FALSE
23,120,186,81,100,73,72,FALSE
25,120,186,81,99,73,72,FALSE
24,120,186,81,100,73,72,FALSE
27,121,187,81,100,73,72,FALSE
29,121,186,81,100,73,73,FALSE
28,121,187,82,100,73,73,FALSE
31,121,187,82,100,73,73,FALSE
31,119,187,82,99,74,74,FALSE
31,119,186,80,99,74,74,FALSE
32,119,186,80,99,75,72,FALSE
32,120,185,80,99,75,72,FALSE
32,121,186,81,100,77,72,FALSE
31,121,186,81,99,77,73,FALSE
31,121,186,82,99,78,74,FALSE
28,121,186,82,99,78,75,FALSE
28,121,186,82,99,79,75,FALSE
28,121,186,82,99,79,77,FALSE
27,121,186,82,99,79,77,FALSE
27,121,186,82,99,79,77,FALSE
27,121,186,82,99,77,77,FALSE
27,121,186,82,99,77,76,FALSE
27,121,186,81,99,77,76,FALSE
27,121,186,81,99,77,75,FALSE
27,121,186,81,99,77,75,FALSE
20,121,186,81,99,77,75,FALSE
20,121,186,81,99,75,74,FALSE
20,121,187,81,99,75,74,FALSE
20,121,186,81,99,75,74,FALSE
20,121,187,81,99,74,74,FALSE
20,121,187,81,99,74,73,FALSE
18,121,187,81,99,74,73,FALSE
18,121,187,82,99,74,73,FALSE
18,122,188,82,99,74,73,FALSE
17,122,187,82,100,74,73,FALSE
17,122,188,82,100,74,74,FALSE
17,122,188,82,100,74,74,FALSE
19,122,188,82,100,74,74,FALSE
19,122,188,82,100,74,74,FALSE
18,122,188,82,100,74,74,FALSE
19,122,187,82,100,75,74,FALSE
19,122,187,82,100,75,74,FALSE
19,121,188,82,100,74,74,FALSE
19,121,187,81,100,74,74,FALSE
19,121,187,81,100,74,74,FALSE
19,120,187,81,100,74,73,FALSE
22,120,186,80,100,74,73,FALSE
22,120,186,80,100,74,73,FALSE
22,120,186,80,100,73,73,FALSE
26,120,185,80,99,73,73,FALSE
25,120,185,80,99,73,73,FALSE
24,120,186,80,99,73,73,FALSE
30,120,186,80,99,73,73,FALSE
29,119,186,80,99,73,73,FALSE
28,119,186,80,99,73,73,FALSE
26,119,185,80,99,73,73,FALSE
29,119,185,80,99,73,73,FALSE
28,119,185,80,99,73,73,FALSE
31,119,185,80,99,72,72,FALSE
36,119,185,80,99,72,72,FALSE
35,119,185,80,99,73,72,FALSE
36,120,185,80,99,73,72,FALSE
36,120,186,81,99,72,72,FALSE
36,120,186,81,99,72,72,FALSE
36,120,186,81,99,73,73,FALSE
30,120,186,81,100,73,73,FALSE
30,120,186,81,100,73,73,FALSE
31,120,186,81,100,73,73,FALSE
31,120,186,81,100,73,73,FALSE
31,120,186,81,100,73,72,FALSE
26,120,186,81,100,73,72,FALSE
26,120,186,81,100,73,72,FALSE
26,120,186,81,100,73,72,FALSE
27,120,186,81,100,73,72,FALSE
27,120,186,81,100,72,72,FALSE
27,120,187,81,100,72,72,FALSE
23,120,186,81,100,73,72,FALSE
23,120,186,81,100,73,72,FALSE
23,120,186,81,100,73,72,FALSE
23,120,186,81,100,73,72,FALSE
23,120,186,81,100,73,72,FALSE
23,120,186,80,100,73,72,FALSE
21,119,186,80,100,73,72,FALSE
21,119,186,80,100,73,72,FALSE
21,119,186,80,100,73,72,FALSE
23,119,185,80,100,72,72,FALSE
23,119,185,80,100,72,72,FALSE
23,119,185,80,100,72,71,FALSE
26,119,185,80,100,72,71,FALSE
26,120,185,80,100,71,71,FALSE
26,121,186,81,100,71,71,FALSE
26,121,186,81,100,72,71,FALSE
26,122,186,82,100,72,72,FALSE
26,122,187,82,100,73,74,FALSE
31,122,187,83,100,73,75,FALSE
31,123,187,83,100,75,76,FALSE
31,123,187,83,100,75,77,FALSE
36,123,187,83,100,76,77,FALSE
36,123,187,83,100,76,78,FALSE
36,123,187,83,100,78,78,FALSE
37,123,187,83,100,78,78,FALSE
36,123,187,83,100,78,78,FALSE
35,123,187,83,100,78,78,FALSE
37,123,187,83,100,78,78,FALSE
37,122,187,83,100,78,77,FALSE
36,122,187,83,100,78,77,FALSE
38,122,187,82,100,78,77,FALSE
38,122,187,82,100,77,76,FALSE
38,122,187,82,100,77,75,FALSE
38,122,187,82,100,76,75,FALSE
38,122,187,82,100,76,74,FALSE
27,122,187,82,100,75,74,FALSE
27,121,187,82,100,75,74,FALSE
27,121,187,82,100,74,74,FALSE
27,121,187,82,100,74,74,FALSE
26,121,186,81,100,74,74,FALSE
26,121,186,81,100,74,73,FALSE
24,121,186,81,100,73,73,FALSE
26,121,186,81,100,73,72,FALSE
25,121,187,81,100,73,72,FALSE
23,121,187,81,100,73,72,FALSE
26,121,187,81,100,73,72,FALSE
25,121,187,81,100,73,72,FALSE
23,121,187,81,100,73,73,FALSE
23,121,187,81,100,72,73,FALSE
23,121,187,81,100,72,73,FALSE
23,120,187,81,100,73,72,FALSE
30,120,186,81,100,73,72,FALSE
29,120,186,81,100,72,71,FALSE
32,120,186,81,100,72,71,FALSE
32,120,186,81,100,72,71,FALSE
32,120,186,81,100,72,71,FALSE
30,120,186,81,100,72,71,FALSE
30,120,186,81,100,72,71,FALSE
30,120,186,81,100,72,71,FALSE
31,120,186,81,99,72,71,FALSE
31,120,186,81,99,72,72,FALSE
30,120,186,81,99,72,72,FALSE
28,120,186,81,99,73,73,FALSE
28,120,186,81,99,73,73,FALSE
28,120,186,81,99,73,73,FALSE
31,120,186,81,99,73,73,FALSE
31,121,186,81,99,73,73,FALSE
30,121,186,81,99,73,73,FALSE
27,121,186,81,99,74,73,FALSE
27,121,186,82,99,74,73,FALSE
27,121,187,82,99,74,74,FALSE
26,121,187,82,99,74,75,FALSE
26,122,186,82,99,74,75,FALSE
26,122,187,82,99,74,75,FALSE
26,123,186,83,99,75,75,FALSE
26,123,187,83,99,75,75,FALSE
26,123,187,83,99,75,75,FALSE
25,123,187,83,99,75,77,FALSE
25,123,187,83,99,77,77,FALSE
25,122,187,83,99,77,77,FALSE
23,122,187,83,100,77,77,FALSE
23,123,187,83,100,77,77,FALSE
23,123,187,83,100,77,76,FALSE
25,123,187,83,100,77,76,FALSE
25,123,187,83,100,77,76,FALSE
24,123,187,83,100,77,76,FALSE
23,123,187,83,100,77,77,FALSE
23,123,187,83,100,77,77,FALSE
23,123,187,83,100,77,77,FALSE
23,123,187,83,100,77,77,FALSE
23,123,187,83,100,77,77,FALSE
24,123,187,83,100,78,77,FALSE
24,123,187,83,100,78,77,FALSE
24,123,187,83,100,78,76,FALSE
24,122,187,83,100,78,76,FALSE
24,122,187,83,100,76,76,FALSE
24,122,187,83,100,76,76,FALSE
24,122,187,82,100,76,75,FALSE
24,122,187,82,100,76,75,FALSE
24,122,187,82,100,76,75,FALSE
23,122,187,82,100,76,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
22,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,74,FALSE
23,122,187,82,100,75,74,FALSE
23,122,187,82,100,75,74,FALSE
23,122,187,82,100,75,74,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
22,122,187,82,100,75,75,FALSE
22,122,186,82,100,75,75,FALSE
22,121,186,82,100,75,75,FALSE
22,121,186,82,100,75,75,FALSE
22,121,186,82,100,75,75,FALSE
22,122,186,82,100,75,75,FALSE
22,122,186,82,100,75,75,FALSE
22,122,186,82,100,75,75,FALSE
22,122,187,82,100,75,75,FALSE
22,122,187,82,100,76,76,FALSE
22,122,187,82,100,76,76,FALSE
23,122,187,82,100,76,76,FALSE
23,121,187,82,100,76,76,FALSE
22,121,187,82,100,76,75,FALSE
23,121,186,82,100,75,74,FALSE
23,121,186,82,100,75,74,FALSE
23,121,186,82,100,74,73,FALSE
23,122,186,82,100,74,73,FALSE
23,122,187,82,100,74,74,FALSE
23,122,187,82,100,74,74,FALSE
27,122,187,83,100,74,75,FALSE
27,122,187,83,100,74,75,FALSE
26,122,187,83,100,75,75,FALSE
28,122,187,82,100,75,75,FALSE
28,122,187,82,100,76,75,FALSE
28,122,187,82,100,76,75,FALSE
27,122,187,82,100,76,75,FALSE
27,122,187,82,100,76,75,FALSE
27,122,187,82,100,76,75,FALSE
27,122,187,82,100,76,75,FALSE
27,121,186,82,100,75,75,FALSE
23,121,187,82,100,75,75,FALSE
23,121,186,82,100,75,75,FALSE
23,121,186,82,100,75,74,FALSE
23,121,186,82,100,75,74,FALSE
27,121,186,82,100,75,74,FALSE
26,122,186,82,100,75,74,FALSE
25,122,187,82,100,75,74,FALSE
26,122,186,82,100,75,75,FALSE
26,122,186,82,100,75,75,FALSE
26,122,187,82,100,75,75,FALSE
23,122,186,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
22,122,187,82,100,76,75,FALSE
22,122,187,82,100,76,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
23,122,187,82,100,75,75,FALSE
26,122,187,82,100,75,74,FALSE
26,122,187,82,100,75,74,FALSE
26,122,187,82,100,75,74,FALSE
26,122,188,82,100,75,73,FALSE
23,122,187,82,100,75,73,FALSE
23,122,187,82,100,74,73,FALSE
23,122,187,82,100,74,73,FALSE
23,122,187,82,100,74,73,FALSE
22,122,187,82,100,74,73,FALSE
23,122,187,82,100,74,73,FALSE
23,122,187,82,100,74,73,FALSE
23,122,187,83,100,74,74,FALSE
23,122,187,83,100,75,74,FALSE
23,122,187,83,100,75,75,FALSE
23,122,187,83,100,75,75,FALSE
23,122,187,83,100,75,76,FALSE
23,123,187,83,100,76,76,FALSE
23,123,187,83,100,76,76,FALSE
23,123,187,83,100,76,76,FALSE
23,124,188,83,100,76,76,FALSE
24,125,188,85,100,77,77,FALSE
24,126,188,85,100,77,77,FALSE
24,127,189,87,100,79,78,FALSE
24,128,189,88,100,79,79,FALSE
24,129,190,88,100,81,80,FALSE
24,129,190,88,100,81,83,FALSE
24,129,190,88,100,85,83,FALSE
24,129,190,89,100,85,82,FALSE
22,129,189,89,100,87,82,FALSE
22,129,189,89,100,87,82,FALSE
22,128,189,88,100,88,82,FALSE
21,128,189,88,100,88,82,FALSE
24,127,188,87,100,88,81,FALSE
23,127,188,87,100,88,81,FALSE
22,127,188,87,100,86,81,FALSE
24,126,188,87,100,86,83,FALSE
24,126,188,87,100,85,83,FALSE
23,126,188,86,100,85,83,FALSE
25,126,188,86,100,84,83,FALSE
24,125,188,86,100,84,83,FALSE
23,125,188,85,100,83,83,FALSE
30,124,188,85,100,83,81,FALSE
30,124,188,85,100,81,80,FALSE
29,124,188,85,100,81,80,FALSE
28,125,188,85,100,79,78,FALSE
27,125,188,85,100,77,78,FALSE
26,126,188,86,100,77,76,FALSE
26,126,188,86,100,78,75,FALSE
26,126,188,86,100,78,70,FALSE
26,125,189,85,100,78,70,FALSE
25,124,188,85,100,78,70,FALSE
25,124,188,84,100,79,70,FALSE
25,123,188,84,100,79,70,FALSE
22,123,187,83,100,79,70,FALSE
22,123,188,83,100,79,73,FALSE
22,122,187,83,100,78,73,FALSE
22,122,187,83,100,78,73,FALSE
22,122,187,83,100,76,73,FALSE
22,122,187,83,100,76,73,FALSE
22,122,187,82,100,73,73,FALSE
22,121,187,82,100,73,73,FALSE
22,121,187,82,100,73,73,FALSE
19,121,187,82,100,73,73,FALSE
19,121,187,82,100,73,73,FALSE
19,121,187,82,100,73,73,FALSE
19,121,187,82,100,73,73,FALSE
19,122,187,82,100,73,73,FALSE
19,122,187,82,100,73,73,FALSE
19,122,187,82,100,74,73,FALSE
17,122,187,83,100,74,74,FALSE
17,122,188,83,100,74,74,FALSE
19,122,188,82,100,74,74,FALSE
21,122,188,82,100,74,74,FALSE
20,122,188,82,100,74,74,FALSE
22,122,188,82,100,74,74,FALSE
22,123,188,83,100,74,74,FALSE
22,123,188,83,100,75,74,FALSE
22,124,188,83,100,75,74,FALSE
22,124,188,84,100,75,75,FALSE
21,124,189,84,100,75,76,FALSE
19,124,189,84,100,76,77,FALSE
19,124,189,84,100,76,77,FALSE
19,124,189,84,100,76,77,FALSE
19,124,189,84,100,76,77,FALSE
22,124,189,84,100,77,77,FALSE
21,124,189,84,100,77,77,FALSE
23,124,189,84,100,77,76,FALSE
23,124,189,83,100,77,76,FALSE
23,124,189,83,100,77,76,FALSE
23,124,189,83,100,76,76,FALSE
23,124,189,84,100,76,76,FALSE
23,124,189,84,100,76,76,FALSE
22,124,189,83,100,76,76,FALSE
22,124,189,84,100,76,76,FALSE
22,124,190,84,100,76,76,FALSE
20,124,189,84,100,76,76,FALSE
20,124,189,84,100,76,76,FALSE
20,124,190,84,100,77,76,FALSE
20,124,190,84,100,77,76,FALSE
26,124,190,84,100,77,76,FALSE
25,124,190,84,100,77,76,FALSE
26,124,189,83,100,76,76,FALSE
26,124,189,83,100,76,76,FALSE
26,123,189,83,100,76,75,FALSE
23,123,189,83,100,76,75,FALSE
23,123,189,83,100,76,75,FALSE
23,123,189,83,100,76,75,FALSE
23,124,189,83,100,76,75,FALSE
23,124,190,84,100,76,75,FALSE
24,124,190,84,100,76,76,FALSE
27,124,189,84,100,76,76,FALSE
26,124,190,84,100,76,76,FALSE
28,124,190,84,100,76,77,FALSE
28,124,190,84,100,77,77,FALSE
28,124,190,84,100,77,77,FALSE
28,124,190,84,100,77,77,FALSE
26,123,189,83,100,77,76,FALSE
26,123,190,83,100,76,75,FALSE
24,122,189,82,100,76,74,FALSE
26,122,189,82,100,75,74,FALSE
25,122,189,82,100,75,72,FALSE
27,122,188,82,100,74,72,FALSE
31,122,188,82,100,74,72,FALSE
30,122,188,82,100,73,72,FALSE
31,122,189,82,100,73,72,FALSE
31,122,189,82,100,73,73,FALSE
31,122,189,82,100,73,73,FALSE
31,122,189,82,100,73,73,FALSE
27,122,188,82,100,73,73,FALSE
27,122,188,82,100,73,73,FALSE
27,122,188,82,100,73,73,FALSE
25,122,188,82,100,73,73,FALSE
25,122,188,82,100,73,73,FALSE
25,122,188,82,100,73,73,FALSE
26,122,188,82,100,73,73,FALSE
26,122,188,82,100,73,73,FALSE
26,122,188,82,100,74,74,FALSE
26,122,188,82,100,74,74,FALSE
25,122,188,82,100,74,74,FALSE
24,122,188,82,100,74,75,FALSE
25,123,188,82,100,75,75,FALSE
25,123,188,83,100,75,75,FALSE
25,123,189,83,100,76,75,FALSE
22,122,188,82,100,76,75,FALSE
22,122,188,82,100,75,75,FALSE
22,122,188,82,100,75,75,FALSE
22,122,188,82,100,75,74,FALSE
25,122,188,83,100,75,74,FALSE
24,123,189,83,100,75,74,FALSE
26,123,189,83,100,75,74,FALSE
30,122,189,83,100,75,74,FALSE
29,122,189,82,99,75,74,FALSE
30,122,189,82,99,74,73,FALSE
30,122,188,82,99,74,73,FALSE
29,122,188,82,99,73,73,FALSE
31,122,188,82,99,73,72,FALSE
31,122,188,82,99,73,72,FALSE
31,122,189,82,99,73,72,FALSE
31,122,189,82,99,73,72,FALSE
31,123,189,83,99,73,72,FALSE
31,123,189,83,99,72,72,FALSE
31,123,189,83,99,72,73,FALSE
31,123,189,83,99,73,73,FALSE
28,122,189,82,99,73,73,FALSE
31,122,188,82,99,73,73,FALSE
30,122,188,82,100,73,73,FALSE
31,122,188,82,100,73,73,FALSE
28,122,188,82,100,73,73,FALSE
28,122,188,82,100,73,73,FALSE
28,122,188,82,100,74,73,FALSE
27,122,188,82,100,74,73,FALSE
27,123,189,82,100,74,73,FALSE
25,123,189,82,100,74,74,FALSE
25,123,188,82,100,74,74,FALSE
25,123,189,83,99,74,74,FALSE
24,123,189,83,99,75,75,FALSE
24,123,189,83,99,75,75,FALSE
24,124,189,83,99,75,75,FALSE
24,124,189,83,99,75,75,FALSE
24,124,189,83,100,76,75,FALSE
24,124,190,83,100,76,75,FALSE
26,124,190,83,100,75,75,FALSE
26,123,189,83,100,75,75,FALSE
25,123,190,83,100,75,75,FALSE
24,123,190,83,100,75,75,FALSE
26,123,189,83,99,75,74,FALSE
25,123,189,83,100,75,73,FALSE
27,123,189,83,99,74,73,FALSE
27,123,189,83,99,74,72,FALSE
27,123,189,83,99,73,72,FALSE
31,123,189,82,99,73,72,FALSE
31,123,189,83,99,73,72,FALSE
31,123,189,83,99,73,72,FALSE
38,123,189,83,100,73,73,FALSE
37,123,189,83,100,73,73,FALSE
36,123,189,83,100,73,74,FALSE
33,123,189,83,100,73,74,FALSE
33,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
32,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
33,123,189,83,100,74,74,FALSE
32,123,189,83,100,74,74,FALSE
31,123,189,83,100,74,73,FALSE
30,123,189,83,100,74,73,FALSE
29,123,189,83,100,74,73,FALSE
28,123,189,83,100,74,73,FALSE
27,123,189,83,100,74,73,FALSE
27,123,189,83,100,74,74,FALSE
27,124,190,83,100,74,74,FALSE
23,124,189,83,100,74,74,FALSE
23,123,189,83,100,75,75,FALSE
23,123,190,83,100,75,75,FALSE
23,123,189,83,100,75,75,FALSE
23,123,189,83,100,75,75,FALSE
23,123,189,83,100,75,74,FALSE
23,123,189,83,99,75,74,FALSE
23,123,189,83,100,74,73,FALSE
22,123,189,83,100,74,73,FALSE
23,123,189,83,100,74,73,FALSE
26,123,189,83,100,74,73,FALSE
25,123,189,83,100,74,73,FALSE
23,123,189,83,100,74,73,FALSE
23,123,189,83,100,74,73,FALSE
23,123,190,83,100,74,73,FALSE
26,124,190,83,100,74,73,FALSE
30,124,189,83,100,74,73,FALSE
29,124,190,84,100,74,74,FALSE
31,124,190,83,100,74,74,FALSE
35,124,189,83,100,74,74,FALSE
34,124,189,83,100,74,75,FALSE
33,123,189,83,100,75,75,FALSE
32,123,189,83,99,75,75,FALSE
31,123,189,83,99,75,75,FALSE
35,123,189,83,99,75,75,FALSE
26,123,189,83,99,75,75,FALSE
26,123,189,83,99,75,75,FALSE
26,123,189,83,99,75,75,FALSE
26,123,189,83,99,75,74,FALSE
25,123,189,83,99,75,74,FALSE
26,123,189,83,99,75,74,FALSE
26,123,189,83,99,75,74,FALSE
26,123,189,83,99,75,74,FALSE
26,123,189,83,99,74,74,FALSE
26,123,189,83,99,74,74,FALSE
25,123,189,83,99,74,74,FALSE
23,123,189,83,99,74,74,FALSE
23,123,189,83,99,74,74,FALSE
22,123,189,83,99,74,73,FALSE
21,123,189,83,99,74,73,FALSE
22,122,188,82,100,74,73,FALSE
22,122,189,82,100,74,73,FALSE
20,122,188,82,100,74,73,FALSE
26,123,188,83,100,74,73,FALSE
25,123,188,83,100,74,73,FALSE
26,123,189,83,100,74,73,FALSE
26,124,189,83,100,74,73,FALSE
26,124,189,83,100,74,75,FALSE
23,123,189,83,100,75,75,FALSE
23,123,189,83,100,75,75,FALSE
23,123,189,83,100,75,75,FALSE
22,123,189,83,100,75,75,FALSE
22,123,189,83,100,76,75,FALSE
22,123,189,83,100,76,75,FALSE
22,123,189,83,99,76,74,FALSE
24,123,189,83,99,76,74,FALSE
24,123,189,83,99,75,74,FALSE
23,123,189,83,99,75,74,FALSE
26,124,189,83,99,74,74,FALSE
25,124,190,83,99,74,74,FALSE
26,124,190,84,99,74,74,FALSE
26,124,190,84,100,74,74,FALSE
25,124,191,84,100,75,74,FALSE
26,124,191,84,100,75,75,FALSE
30,124,190,84,100,75,75,FALSE
29,124,191,84,100,75,75,FALSE
31,124,191,84,100,75,75,FALSE
38,124,190,84,100,75,75,FALSE
37,124,190,84,100,75,75,FALSE
38,124,191,83,100,75,74,FALSE
37,124,190,83,100,74,74,FALSE
36,124,190,83,100,74,73,FALSE
35,124,190,83,100,74,73,FALSE
37,124,190,83,100,74,73,FALSE
